Year,Month,"Facility Reference 
Number",Licence Holder,Site Common Name,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Fish Health Zone,Number of Counts Performed,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class,,
2017,February,1288,Marine Harvest Canada,Doyle Island,50.81456,-127.48698,3.4,4,3.97,1.51,1.65,0.88,"Management action planned; Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets the requirement",2,,
2017,February,1293,Marine Harvest Canada,Duncan Island,50.81950,-127.55568,3.4,1,4.35,2.28,1.58,0.71,"Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets the requirement",2,,
2017,February,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,3.4,2,1.89,1.17,0.48,0.37,Harvesting,2,,
2017,February,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,3.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2017,February,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,3.4,4,2.71,1.33,0.45,0.23,"Management action planned; Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets the requirement",2,,
2017,February,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,3.5,4,0.92,0.20,3.64,2.89,"Management action planned; Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets the requirement",1,,
2017,February,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,3.5,2,2.45,1.23,0.40,0.38,"Harvesting; Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,January,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,2.3,2,1.19,0.22,0.21,0.01,,2,,
2017,January,227,Cermaq Canada,Bawden,49.30798,-126.00721,2.3,0,,,,,Fallow,,,
2017,January,1148,Cermaq Canada,Binns Island,49.34182,-125.95328,2.3,2,0.51,0.19,0.00,0.03,Survey methodology may vary from sampling design outlined in licence conditions,2,,
2017,January,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,2.3,2,0.21,0.06,0.28,0.38,,1,,
2017,January,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,2.3,2,1.46,0.64,0.12,0.03,Management action planned,1,,
2017,January,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,2.3,2,0.18,0.02,0.09,0.14,,1,,
2017,January,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,2.3,0,,,,,Counts precluded by health management action,1,,
2017,January,1472,Cermaq Canada,West Side,49.27928,-125.83065,2.3,2,0.97,0.23,0.11,0.01,Management action planned,2,,
2017,January,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,2.4,1,0.07,0.02,0.00,0.00,,1,,
2017,January,1789,Grieg Seafood BC,Concepcion ,49.65923,-126.47587,2.4,1,0.02,0.02,0.00,0.02,,1,,
2017,January,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,2,31.82,17.16,1.30,0.18,Bi-weekly counts; Harvest pending; Alternative management action planned,2,,
2017,January,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,1,0.03,0.00,0.00,0.02,,1,,
2017,January,1700,Grieg Seafood BC,Muchalat South,49.64012,-126.32735,2.4,1,0.18,0.02,0.00,0.00,,1,,
2017,January,1079,Grieg Seafood BC,Steamer,49.88680,-126.79110,2.4,2,25.98,11.51,0.56,0.00,Bi-weekly counts; Harvest pending; Alternative management action planned,2,,
2017,January,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,2,0.05,0.02,1.83,0.82,,1,,
2017,January,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,2,0.08,0.02,0.42,0.38,,1,,
2017,January,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,3.1,0,,,,,Recent seawater entry,1,,
2017,January,332,Grieg Seafood BC,Salten,49.61535,-123.83407,3.1,1,1.82,0.68,0.00,0.02,,2,,
2017,January,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,3.1,1,1.03,0.58,0.00,0.03,Survey methodology may vary from sampling design outlined in licence conditions,2,,
2017,January,303,Marine Harvest Canada,Glacial Creek,50.01008,-123.90241,3.1,1,13.00,8.12,0.13,0.62,Management action planned,Brood,,
2017,January,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,3.2,0,,,,,Fallow,,,
2017,January,304,Cermaq Canada,Raza Island,50.32159,-125.00882,3.2,1,2.11,1.04,0.01,0.14,Harvesting; Management action underway,2,,
2017,January,306,Cermaq Canada,Venture Point,50.30241,-125.33778,3.2,1,25.12,16.62,0.00,0.33,Harvesting,2,,
2017,January,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,0,,,,,Fallow,,,
2017,January,1300,Marine Harvest Canada,Althorpe,50.47531,-125.80975,3.2,1,4.02,2.17,0.00,4.28,Management action underway,1,,
2017,January,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,3.2,1,0.32,0.27,0.00,0.00,,2,,
2017,January,1581,Marine Harvest Canada,Hardwicke,50.41339,-125.76974,3.2,2,0.40,0.19,0.00,0.00,,1,,
2017,January,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,3.2,2,0.20,0.13,0.00,0.00,,2,,
2017,January,211,Marine Harvest Canada,Okisollo,50.30946,-125.31618,3.2,0,,,,,Fallow,,,
2017,January,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,3.2,2,0.27,0.18,0.00,0.00,,2,,
2017,January,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,3.2,1,1.65,1.15,0.00,0.00,,2,,
2017,January,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,3.3,2,2.61,0.92,3.16,0.85,Management action underway; Survey methodology may vary from sampling design outlined in licence conditions,1,,
2017,January,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,3.3,1,2.48,1.40,0.92,0.20,Management action planned,Brood,,
2017,January,869,Cermaq Canada,Maude Island,50.85271,-126.75743,3.3,1,0.51,0.18,0.00,0.43,Area management action underway,1,,
2017,January,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,3.3,2,1.85,1.15,0.40,0.21,Area management action underway; Survey methodology may vary from sampling design outlined in licence conditions,2,,
2017,January,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,1,6.00,1.32,0.00,2.56,Management action planned,1,,
2017,January,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,3.3,1,2.65,0.75,0.00,2.51,Management action planned,1,,
2017,January,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,3.3,2,2.14,0.53,5.48,0.28,Management action planned,1,,
2017,January,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,3.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2017,January,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,3.3,1,9.70,6.85,13.40,2.05,Management action planned; Count from only one pen due to diminished stocks,2,,
2017,January,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,3.3,0,,,,,Recent seawater entry,,,
2017,January,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,3.3,3,6.29,2.99,11.32,1.12,Bi-weekly counts; Management action planned,Brood,,
2017,January,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,3.3,0,,,,,Recent seawater entry,1,,
2017,January,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,3.3,1,2.87,1.63,2.53,0.30,Management action underway,1,,
2017,January,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,3.3,1,0.50,0.18,0.00,0.00,,1,,
2017,January,1288,Marine Harvest Canada,Doyle Island,50.81456,-127.48698,3.4,1,3.68,1.70,2.27,0.40,Area management action planned,2,,
2017,January,1293,Marine Harvest Canada,Duncan Island,50.81950,-127.55568,3.4,2,3.84,2.03,1.13,0.79,Area management action planned,2,,
2017,January,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,3.4,1,0.78,0.40,0.25,0.25,,2,,
2017,January,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,3.4,0,,,,,Fallow,,,
2017,January,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,3.4,1,3.62,2.28,0.37,0.13,Harvesting,2,,
2017,January,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,3.4,3,2.36,1.23,0.23,0.08,Bi-weekly counts; Area management action planned; Survey methodology may vary from sampling design outlined in licence conditions,1,,
2017,January,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,3.5,3,1.12,0.22,3.71,1.34,Bi-weekly counts; Management action planned,1,,
2017,January,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,3.5,4,5.13,3.06,0.82,0.44,Bi-weekly counts; Management action underway; Harvesting; Survey methodology may vary from sampling design outlined in licence conditions,1,,
2017,July,227,Cermaq Canada,Bawden,49.30798,-126.00721,2.3,2,0.18,0.08,0.03,0.02,,1,,
2017,July,1148,Cermaq Canada,Binns Island,49.34182,-125.95328,2.3,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2017,July,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,2.3,2,0.33,0.15,0.02,0.03,,1,,
2017,July,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,2.3,2,2.03,1.19,0.31,0.06,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,2.3,2,0.68,0.31,0.00,0.00,,1,,
2017,July,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,2.3,2,0.81,0.31,0.21,0.14,,1,,
2017,July,526,Cermaq Canada,Rant Point,49.2567,-125.84153,2.3,0,,,,,Counts precluded by health management action,1,,
2017,July,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,2.3,2,0.30,0.15,0.04,0.02,,1,,
2017,July,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,2.3,2,1.74,0.62,0.76,0.78,,1,,
2017,July,1472,Cermaq Canada,West Side,49.27928,-125.83065,2.3,0,,,,,Fallow,,,
2017,July,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,2.4,1,0.07,0.00,0.00,0.00,,1,,
2017,July,1789,Grieg Seafood BC,Concepcion ,49.65923,-126.47587,2.4,2,0.20,0.03,0.18,0.03,,1,,
2017,July,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2017,July,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,1,0.02,0.00,0.00,0.00,,1,,
2017,July,1700,Grieg Seafood BC,Muchalat South,49.64012,-126.32735,2.4,1,0.08,0.08,0.00,0.00,,1,,
2017,July,1079,Grieg Seafood BC,Steamer,49.88680,-126.79110,2.4,0,,,,,Fallow,,,
2017,July,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,4,0.24,0.12,10.46,2.51,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,1338,Marine Harvest Canada,Mahatta East,50.4746,-127.78758,2.4,5,0.36,0.13,3.31,1.66,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,4,0.36,0.07,11.11,4.95,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,1698,Grieg Seafood BC,Ahlstrom ,49.7793,-124.15395,3.1,1,0.05,0.00,0.00,0.00,,1,,
2017,July,1697,Grieg Seafood BC,Culloden ,49.79595,-124.10162,3.1,1,0.07,0.00,0.00,0.00,,1,,
2017,July,332,Grieg Seafood BC,Salten,49.61535,-123.83407,3.1,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2017,July,303,Marine Harvest Canada,Glacial Creek,50.01008,-123.90241,3.1,0,,,,,Broodstock in spawning year,Brood,,
2017,July,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,3.2,1,0.12,0.00,0.00,0.77,,1,,
2017,July,304,Cermaq Canada,Raza Island,50.32159,-125.00882,3.2,0,,,,,Fallow,,,
2017,July,306,Cermaq Canada,Venture Point,50.30241,-125.33778,3.2,1,0.64,0.29,1.28,0.98,,1,,
2017,July,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,3.2,1,0.50,0.23,1.05,3.60,,2,,
2017,July,1300,Marine Harvest Canada,Althorpe,50.47531,-125.80975,3.2,2,0.98,0.56,3.09,1.13,,2,,
2017,July,1581,Marine Harvest Canada,Hardwicke,50.41339,-125.76974,3.2,4,2.00,1.17,1.13,1.06,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,3.2,0,,,,,Fallow,,,
2017,July,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,3.2,0,,,,,Counts precluded by diminished stock (<4 pens),2,,
2017,July,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,3.2,2,0.38,0.10,0.20,0.00,Count from a full complement of 3 pens for 1st and 2nd events precluded by diminished stocks,2,,
2017,July,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,3.3,1,0.40,0.26,0.00,0.47,,2,,
2017,July,819,Cermaq Canada,Cecil Island,50.85123,-126.71498,3.3,0,,,,,Fallow,,,
2017,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,3.3,1,0.00,0.00,0.03,0.02,,Brood,,
2017,July,869,Cermaq Canada,Maude Island,50.85271,-126.75743,3.3,1,0.06,0.04,0.00,0.00,,2,,
2017,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,3.3,2,0.19,0.19,0.01,0.00,,2,,
2017,July,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,3.3,1,0.52,0.28,0.02,0.25,,2,,
2017,July,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,3.3,1,0.37,0.18,0.00,0.00,,2,,
2017,July,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,3.3,4,0.19,0.11,0.15,0.05,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,3.3,5,0.31,0.12,0.59,1.57,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,3.3,5,0.14,0.04,0.18,0.03,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,3.3,4,0.42,0.16,0.37,0.22,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,3.3,4,0.21,0.07,2.78,1.48,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",Brood,,
2017,July,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,3.3,4,0.08,0.03,0.01,0.04,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,3.3,4,0.65,0.18,5.18,0.40,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,3.3,4,1.93,0.79,1.16,0.08,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,3.4,0,,,,,Fallow,,,
2017,July,892,Marine Harvest Canada,Bell Island,50.83242,-127.52057,3.4,4,0.63,0.20,5.58,1.77,,1,,
2017,July,1288,Marine Harvest Canada,Doyle Island,50.81456,-127.48698,3.4,4,1.04,0.25,18.46,1.36,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,1293,Marine Harvest Canada,Duncan Island,50.81950,-127.55568,3.4,3,0.80,0.35,8.03,0.51,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,3.4,0,,,,,Management action underway; Counts precluded by recent transfer,1,,
2017,July,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,3.4,4,0.40,0.09,4.42,1.50,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,3.4,4,0.14,0.06,1.29,0.25,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,July,7714,Marine Harvest Canada,Alexander,52.67648,-128.57494,3.5,5,0.36,0.03,1.93,1.19,"Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,7713,Marine Harvest Canada,Cougar,52.71993,-128.57432,3.5,4,1.27,0.30,5.07,1.26,"Management action underway; Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,July,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,3.5,4,1.41,0.91,0.00,0.00,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,June,227,Cermaq Canada,Bawden,49.30798,-126.00721,2.3,0,,,,,Counts precluded by health management action,1,,
2017,June,1148,Cermaq Canada,Binns Island,49.34182,-125.95328,2.3,1,0.78,0.48,0.00,0.00,2nd count precluded by harvest,2,,
2017,June,234,Cermaq Canada,Dixon Bay,49.40478,-126.15072,2.3,1,0.60,0.19,0.00,0.02,Management action underway; 1st count precluded by a treatment or health management measure,1,,
2017,June,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,2.3,2,0.64,0.64,0.41,0.05,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,June,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,2.3,2,0.55,0.17,0.00,0.01,,1,,
2017,June,526,Cermaq Canada,Rant Point,49.2567,-125.84153,2.3,0,,,,,Counts precluded by health management action,1,,
2017,June,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,2.3,2,0.72,0.41,0.10,0.00,,1,,
2017,June,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,2.3,2,1.12,0.31,0.00,0.00,,1,,
2017,June,1472,Cermaq Canada,West Side,49.27928,-125.83065,2.3,1,0.48,0.22,0.05,0.00,"2nd count precluded by harvest; Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",2,,
2017,June,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,2.4,2,0.18,0.03,0.00,0.00,,1,,
2017,June,1789,Grieg Seafood BC,Concepcion ,49.65923,-126.47587,2.4,2,0.07,0.00,0.00,0.00,,1,,
2017,June,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,2.4,2,9.78,5.68,0.76,0.00,Harvesting,2,,
2017,June,1849,Grieg Seafood BC,Muchalat North,49.64394,-126.33953,2.4,2,0.03,0.02,0.00,0.00,,1,,
2017,June,1700,Grieg Seafood BC,Muchalat South,49.64012,-126.32735,2.4,2,0.01,0.01,0.00,0.00,,1,,
2017,June,1079,Grieg Seafood BC,Steamer,49.88680,-126.79110,2.4,0,,,,,Harvesting; Counts precluded by diminished stock (<4 pens),2,,
2017,June,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,2.4,2,0.03,0.00,7.46,0.21,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,June,1338,Marine Harvest Canada,Mahatta East,50.4746,-127.78758,2.4,4,0.31,0.06,2.36,1.55,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
2017,June,1237,Marine Harvest Canada,Monday Rocks,50.48588,-127.87584,2.4,4,0.15,0.02,4.93,2.09,"Survey methodology differs from sampling design outlined in licence conditions, but meets or exceeds the requirement",1,,
